,title,price,link
121,"Lenovo IdeaPad Slim 3 Intel Core i3-1305U 14"" (35.5cm) FHD IPS 300 Nits Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Arctic Grey/1.37Kg), 82X60013IN  ","41,400",www.amazon.in/Lenovo-IdeaPad-i3-1305U-35-5cm-82X60013IN/dp/B0CR8Z1VBD/ref=sr_1_148?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-148
122,"HP OMEN Gaming Laptop, Intel Core i7-13700HX, 6GB RTX 3050 GPU, 16.1-inch (40.9 cm), 95W TGP, FHD, IPS, 165Hz, 300 nits, 16GB DDR5, 512GB SSD, RGB Backlit KB, B&O (MSO, Black, 2.32 kg), wf0179TX  ","97,990",www.amazon.in/HP-i7-13700HX-16-1-inch-Backlit-wf0179TX/dp/B0CTMCZ5L4/ref=sr_1_149?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-149
123,"ASUS [Smartchoice] ROG Strix G16, 16""(40.64cm) FHD+ 165Hz, 13th Gen Intel Core i7-13650HX, Gaming Laptop(16GB DDR5/1TB SSD/NVIDIA GeForce RTX 4060 /Win 11/MSO 21/Eclipse Gray/2.50 Kg), G614JV-N3474WS  ","1,39,990",www.amazon.in/ASUS-Smartchoice-40-64cm-i7-13650HX-G614JV-N3474WS/dp/B09TB4FPKW/ref=sr_1_150?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-150
124,"HP Envy x360, Ryzen 5 7530U, 15.6-inch (39.6 cm) FHD Laptop,16GB LPDDR5, 512GB SSD, AMD Radeon Graphics, 5MP IR Camera, B&O, Pen (Win 11, MSO, Black, 2.14 kg), 15-fh0015AU  ","71,999",www.amazon.in/HP-15-6-inch-Laptop-Graphics-15-fh0015AU/dp/B0CGDWDV4Q/ref=sr_1_151?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-151
125,"[Smart Choice] Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.32Kg), 82K20289IN  ","45,990",www.amazon.in/Lenovo-IdeaPad-39-62cm-300nits-82K20289IN/dp/B0CL5L59Z9/ref=sr_1_17?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.fqCoVUInmrOM2rwjNyfhkGZ0betsjBF1OJtxP5lalVMjHJvBFGIgr7v7_HAuGYWwkDiMpQD3GcbNzJKfTBREqcN_MXdd8MgbhRfj4d16p1zS-timDo_eiPEGE0hyeMcPrtTi5iShizKa0ztmYGfFc1-XZaUYR-WxuCpgcH_o5tkuBjCwUP-RnU2A-BGSvM972tQK1sp93LmmVGEwTnIgVa3wjO6945wX_Zzf_IRFjl4.cNTrKzZLAB7BpbIDaOqnVEBTIOwLR9aMWDx-geZeW5U&dib_tag=se&keywords=laptop&qid=1719411159&sprefix=lap%2Caps%2C194&sr=8-17
126,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",www.amazon.in/Chuwi-HeroBook-Plus-Processor-Graphics/dp/B0CP98RG6F/ref=sr_1_152?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-152
127,"HP 15s 12th Gen Intel Core i5 1235U, 15.6-inch(39.6 cm) FHD, Anti-Glare Laptop (8GB/512 GB/Intel Iris Xáµ‰ Graphics/Win 11/Dual Speakers/Backlit KB/ 1.69kg/Natural Silver, 15s-fr5010TU  ","48,490",www.amazon.in/HP-15-6-inch-Anti-Glare-Graphics-15s-fr5010TU/dp/B0CRF1BYX9/ref=sr_1_153?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-153
128,"ASUS Vivobook 15 OLED (2023), Intel Core i5-13500H 13th Gen, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/Intel Iris Xáµ‰/Win 11/Office 2021/Backlit KB/Black/1.7 kg), X1505VA-LK541WS  ","64,990",www.amazon.in/ASUS-Vivobook-i5-13500H-Backlit-X1505VA-LK541WS/dp/B0C1GHJB4X/ref=sr_1_154?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-154
129,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13500H 16""(40.6cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 82XF003CIN  ","67,499",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDY0NjEzMzI4MzA2MTc3OjE3MTk0MTExOTc6c3BfbXRmOjMwMDA0ODI5NzA0ODYzMjo6MDo6&url=%2FLenovo-IdeaPad-13500H-Backlit-82XF003GIN%2Fdp%2FB0C9HPCDJS%2Fref%3Dsr_1_155_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411197%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
130,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDY0NjEzMzI4MzA2MTc3OjE3MTk0MTExOTc6c3BfbXRmOjMwMDIxODY4NTYzNzEzMjo6MDo6&url=%2FChuwi-HeroBook-Plus-Processor-Graphics%2Fdp%2FB0CP98RG6F%2Fref%3Dsr_1_156_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411197%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
131,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 14"" (35.5cm) WUXGA-OLED 400Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/Office 21/FHD+IR Camera/Alexa/3 Mon GamePass/Grey/1.4Kg), 83DA003GIN  ","81,990",www.amazon.in/Lenovo-IdeaPad-WUXGA-OLED-GamePass-83DA003GIN/dp/B0CYGZSBRV/ref=sr_1_157?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-157
132,"ASUS Vivobook Go 14 (2023) Thin & Light Laptop,AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, (8GB RAM/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Silver/1.38 kg), E1404FA-NK521WS  ","40,519",www.amazon.in/ASUS-Vivobook-14-inch-Windows-E1404FA-NK521WS/dp/B0BVMM9CW5/ref=sr_1_158?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-158
133,"HP Smartchoice Victus Gaming Laptop, 13th Gen Intel Core i5-13420H,6GB RTX 4050 GPU,15.6-inch(39.6 cm),FHD,IPS,144 Hz,16GB DDR4,1TB SSD,Backlit KB,B&O (Win 11,MSO,Blue,2.37 kg),fa1317TX  ","83,790",www.amazon.in/HP-Smartchoice-i5-13420H-15-6-inch-fa1317TX/dp/B0D1YHWVF9/ref=sr_1_159?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-159
134,"ASUS Vivobook 16, IntelÂ®Coreâ„¢ i3-1215U 12th Gen, 16"" (40.64 cm) FHD+, Thin and Light Laptop (16 GB RAM/512GB SSD/Win11/FingerPrint/Black/1.88kg), X1605ZAB-MB342WS  ","43,990",www.amazon.in/ASUS-Intel%C2%AECoreTM-Laptop-FingerPrint-X1605ZAB-MB342WS/dp/B0CFVY1V5X/ref=sr_1_160?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-160
135,"ASUS ROG Strix G17 (2022) Gaming Laptop,AMD Ryzen 7-6800HS,17.3-inch (43.94 cms) FHD 144Hz, RTX 3050 4GB Graphics,(16GB RAM/512GB SSD/Windows 11/Gray/2.5 Kg),G713RC-HX109WS  ","81,990",www.amazon.in/ASUS-17-3-inch-7-6800HS-Graphics-G713RC-HX109WS/dp/B0CJ34MB5Y/ref=sr_1_161?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-161
136,"ASUS Vivobook 15, Intel Celeron N4020, 15.6"" (39.62 cms) HD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 kg), X515MA-BR022WS  ","26,990",www.amazon.in/ASUS-SmartChoice-Integrated-Fingerprint-X515MA-BR024WS/dp/B0C1GM4C6V/ref=sr_1_18?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.fqCoVUInmrOM2rwjNyfhkGZ0betsjBF1OJtxP5lalVMjHJvBFGIgr7v7_HAuGYWwkDiMpQD3GcbNzJKfTBREqcN_MXdd8MgbhRfj4d16p1zS-timDo_eiPEGE0hyeMcPrtTi5iShizKa0ztmYGfFc1-XZaUYR-WxuCpgcH_o5tkuBjCwUP-RnU2A-BGSvM972tQK1sp93LmmVGEwTnIgVa3wjO6945wX_Zzf_IRFjl4.cNTrKzZLAB7BpbIDaOqnVEBTIOwLR9aMWDx-geZeW5U&dib_tag=se&keywords=laptop&qid=1719411159&sprefix=lap%2Caps%2C194&sr=8-18
137,"Lenovo Legion 5 Pro AMD Ryzen 7 5800H 16"" (40.64cm) WQXGA-IPS 165Hz 500Nits Gaming Laptop (16GB/512GB SSD/Win 11/Office 2021/NVIDIA RTX 3060 6GB/Alexa/3 Month Game Pass/Storm Grey/2.45Kg), 82JQ010EIN  ","84,999",www.amazon.in/Lenovo-40-64cm-WQXGA-IPS-500Nits-82JQ010EIN/dp/B0CHMFRR1C/ref=sr_1_162?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-162
138,"ASUS Vivobook S15 OLED (2022) 15.6"" (39.62 cms) FHD OLED, Intel Core i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Green/1.8 kg) K3502ZA-L503WS  ","65,990",www.amazon.in/ASUS-Vivobook-Intel-Core-Evo-i5-12500H-K3502ZA-L503WS/dp/B09YHCC26T/ref=sr_1_163?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-163
139,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 5800H 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SSD/6GB NVIDIA RTX 3060/165Hz/Win 11/Office 2021/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K201UNIN  ","79,990",www.amazon.in/Lenovo-IdeaPad-39-62cm-Backlit-82K201UNIN/dp/B0B56CZ8Y1/ref=sr_1_164?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A&dib_tag=se&keywords=laptop&qid=1719411197&sprefix=lap%2Caps%2C194&sr=8-164
140,"Dell 14 Thin & Light Laptop, AMD Ryzen R5-5500U/ 8GB DDR4 2400 MHz/ 512GB/ 14.0"" (35.56cm) FHD Display + Comfort View/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black/ 1.48kg  ","36,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDY0NjEzMzI4MzA2MTc3OjE3MTk0MTExOTc6c3BfYnRmOjMwMDEzNjAxOTMwODMzMjo6MDo6&url=%2FDell-R5-5500U-35-56cm-Spill-Resistant-Keyboard%2Fdp%2FB0CLH81BGH%2Fref%3Dsr_1_165_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411197%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
141,"Lenovo ThinkBook 15 G5 Ryzen 7 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02LIN  ","48,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDY0NjEzMzI4MzA2MTc3OjE3MTk0MTExOTc6c3BfYnRmOjMwMDE2NjY2Nzc3MDYzMjo6MDo6&url=%2FLenovo-ThinkBook-Antiglare-Fingerprint-21JFA02LIN%2Fdp%2FB0CWMG9N7W%2Fref%3Dsr_1_166_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.hodCpG0QS0dIhxxu-6ouOAGKTeTleXfMbwmzhyLxixyrmU5iRpK9rAvQh54TqtrfuZezGHWaeQU3OePz8B7YE_FJ2tOwFBAh2B1vd-nLrzExpeXqGRleNLvwc2VvYimM57y4xKtVkIif3YTFHlTLn2E6dK00wMTdWT6UPFq-zpvzIeCXt3ePski6YKF1jLtp-7hiHmUlHavNrZEaQaGQLT2ZRewDTDPBfjBhNMNc-j0.94VGRQiDB1wf-fwut-A63gr7lZOhMXJlh9YES1EMC9A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411197%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
142,"Lenovo LOQ Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/100% sRGB/Office 21/3 Month Game Pass/Grey/2.4Kg), 83DV00BHIN  ","73,990",www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDEyMjQ1NDg4NjIxNzc6MTcxOTQxMTIwMjpzcF9hdGZfbmV4dDozMDAyMDU2MjUzNzU4MzI6OjA6Og&url=%2FLenovo-i5-13450HX-300Nits-Graphics-83DV00BHIN%2Fdp%2FB0CX8V9C7D%2Fref%3Dsr_1_161_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.FtXxhe_cjTAC272Nsqevsqw2R-tXuRDoKdAUdhtddPoNGrEc3Ls13cQLf6ZNxShhIg98vsB27Z7RbVZlggmYdeQqIvXSOU5JYtUWFT3OtxSC1W1Y63An9hYKw6AS6cLgH1GTdg0qciWoamCeCCJ-tcLBBy5_kMTtVMXKwfrqklKbZ5Kbj9TqY0OHX9zdoripBVxEFdCZGsF9PnoAXeStoixu2TJ-fnY3E0yQUYrgtE4.4ijOUC_2DJoJla8MSWjSjFs3nEDN-Q-fLrTs7F2OKi0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411202%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
143,"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Win 11/Office 2021/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS00U00  ","51,990",www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDEyMjQ1NDg4NjIxNzc6MTcxOTQxMTIwMjpzcF9hdGZfbmV4dDozMDAwMDk5MDcyMjEyMzI6OjA6Og&url=%2FLenovo-ThinkPad-Graphics-Keyboard-21JRS00U00%2Fdp%2FB0C7HYBQW1%2Fref%3Dsr_1_162_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.FtXxhe_cjTAC272Nsqevsqw2R-tXuRDoKdAUdhtddPoNGrEc3Ls13cQLf6ZNxShhIg98vsB27Z7RbVZlggmYdeQqIvXSOU5JYtUWFT3OtxSC1W1Y63An9hYKw6AS6cLgH1GTdg0qciWoamCeCCJ-tcLBBy5_kMTtVMXKwfrqklKbZ5Kbj9TqY0OHX9zdoripBVxEFdCZGsF9PnoAXeStoixu2TJ-fnY3E0yQUYrgtE4.4ijOUC_2DJoJla8MSWjSjFs3nEDN-Q-fLrTs7F2OKi0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411202%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
